Suburb,Latitude,Longitude
Ringwood,-37.73488627086216,145.292982598114
Ringwood,-37.73358821095001,145.29905435775956
Ringwood,-37.73222561276772,145.29744801169983
Ringwood,-37.72521629614964,145.30460138529648
Ringwood,-37.73145720676295,145.2919325120282
Ringwood,-37.73771025350697,145.29527028019922
Ringwood,-37.72418583712158,145.29429953287132
Ringwood,-37.73590718525261,145.2947875098325
Ringwood,-37.726587639402744,145.29316052085497
Ringwood,-37.736617587263225,145.30483319099287
Ringwood,-37.72417313401939,145.30279417325443
Ringwood,-37.722729122621324,145.2946749259687
Ringwood,-37.7272725198231,145.29350235511825
Ringwood,-37.727248313298496,145.29741844596137
Ringwood,-37.725736338757216,145.30590895739013
Ringwood,-37.73114621082426,145.30242465076614
Ringwood,-37.726135735698634,145.29023374597173
Ringwood,-37.72734757409233,145.2946949564096
Ringwood,-37.732245796317756,145.29694712499182
Ringwood,-37.72206285472327,145.2999578712925
Ringwood,-37.728370315116415,145.3014938383717
Ringwood,-37.71858879700262,145.29030775842674
Ringwood,-37.725530775877154,145.30433862487436
Ringwood,-37.71851714906257,145.30378523713912
Ringwood,-37.722705387086066,145.29689758806302
Ringwood,-37.735942078072405,145.29208238798105
Ringwood,-37.728987503066946,145.2924419807719
Ringwood,-37.72819272618924,145.29503543513266
Ringwood,-37.72498717387168,145.29966359770955
Ringwood,-37.71915471512945,145.2935510028934
Ringwood,-37.72353251250345,145.30050503227181
Ringwood,-37.71987877643749,145.29920548174326
Ringwood,-37.7282237260077,145.29223294371556
Ringwood,-37.728232916708976,145.29498963288847
Ringwood,-37.73745862365206,145.30120469192286
Ringwood,-37.7182663345628,145.30619866606466
Ringwood,-37.729922959362625,145.29725155885924
Ringwood,-37.727412332584144,145.29838183472265
Ringwood,-37.71854195591729,145.2996819494081
Ringwood,-37.72869076573422,145.30758303527608
Ringwood,-37.733829485479326,145.30578957159997
Ringwood,-37.72494073075894,145.3002029230235
Ringwood,-37.736668072197915,145.28854439034265
Ringwood,-37.73644154777746,145.30021571596697
Ringwood,-37.73751613293468,145.29745861060894
Ringwood,-37.72436382771365,145.29425159049967
Ringwood,-37.728997939041555,145.2889521203772
Ringwood,-37.72200934012464,145.30032941258006
Bundoora,-37.831092030419015,145.2333746306118
Bundoora,-37.84906263981538,145.22285545594778
Bundoora,-37.83546262926797,145.22226425744935
Bundoora,-37.839812793355335,145.21950803173908
Bundoora,-37.84944027148103,145.23539692233342
Bundoora,-37.83422871235276,145.23666854223012
Bundoora,-37.84244450107718,145.23012633243366
Bundoora,-37.842117615129595,145.230230602969
Bundoora,-37.832979182596624,145.2296940765574
Bundoora,-37.84978426000784,145.22502630183217
Bundoora,-37.84010133744035,145.22003174450018
Bundoora,-37.835201155861185,145.22270184698164
Bundoora,-37.84385653202336,145.22772818529484
Bundoora,-37.849253443809154,145.22583886241472
Bundoora,-37.84116543125173,145.22387802783834
Bundoora,-37.83813577251093,145.2261922227346
Bundoora,-37.83726461329662,145.2307922588137
Bundoora,-37.84336919091507,145.22948936282893
Bundoora,-37.84106462056524,145.2245132884071
Bundoora,-37.837073892601815,145.23486051510142
Bundoora,-37.83660240691811,145.22370353376132
Bundoora,-37.837641967239804,145.22660881745554
Bundoora,-37.84583141300324,145.23344010921892
Bundoora,-37.84880423653781,145.22523932481738
Bundoora,-37.83683913545143,145.2173472981119
Bundoora,-37.83407676670286,145.23367854261738
Bundoora,-37.84508307891647,145.23364485433885
Bundoora,-37.84013204731002,145.23251914434945
Bundoora,-37.844712941875365,145.23625428409665
Bundoora,-37.847521500072645,145.21885033491432
Bundoora,-37.84121352547737,145.22654620172358
Bundoora,-37.836634744374905,145.22515406094035
Bundoora,-37.84391935804537,145.22823659968583
Bundoora,-37.83926519392486,145.22090359217054
Bundoora,-37.83580211705186,145.22778960453908
Bundoora,-37.84835311891707,145.22451072281126
